Taxa	SubjectID	Analysis4	Name	SNV	IgG+IgM-	IgM+IgG-	IgG+IgM+	IgA-IgM-IgG-
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F12-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.023958650964045	0.00313197667599172	0.969777395683971	0.00313197667599172
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F12-3	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F13-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.1630506151019	0.022952853596287	0.750280446920448	0.0637160843813652
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F15-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F4-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.166527546601101	0.0325337354427309	0.768404982513437	0.0325337354427309
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F5-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.711639043041878	0.0293660385202526	0.256827853080798	0.00216706535707209
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F6-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.364406584160037	0.0398893911310122	0.555814633577938	0.0398893911310122
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F7-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F7-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F8-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.0590436394773417	0.0130424541302629	0.914871452262133	0.0130424541302629
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.706339211762164	0.0113256376581684	0.271009512921499	0.0113256376581684
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-3	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.0470873605775045	0.0470873605775045	0.0470873605775045	0.858737918267486
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F1-1	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0133851361937032	0.0133851361937032	0.95984459141889	0.0133851361937032
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F1-2	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.158470582117912	0.00737026440545062	0.826788889071187	0.00737026440545062
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F10-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0404325424362621	0.10956912785155	0.501069085539432	0.348929244172756
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F11-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0374917077616497	0.0427966099987368	0.373614071649212	0.546097610590401
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.766962282528424	0.00294602607558045	0.227145665320415	0.00294602607558045
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-3	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F13-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F15-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F4-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.00223600985488009	0.399455990977186	0.0509358403982373	0.547372158769697
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F5-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F6-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F7-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F7-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F8-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.036876383418119	0.217537872255619	0.375798763618913	0.369786980707349
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.016937576296855	0.278345185083859	0.0712273138519283	0.633489924767358
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-3	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F1-1	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F1-2	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F10-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.651504548635409	0.116165150454864	0.116165150454864	0.116165150454864
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F11-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0123484985061886	0.0336358638293913	0.0730258264667407	0.88098981119768
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.307485986612546	0.236102602165994	0.00405606104105297	0.452355350180407
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-3	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00377821218642936	0.187861742274477	0.411210136736573	0.39714990880252
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F13-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F15-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F4-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00591838536971476	0.11006178040789	0.0356371857923999	0.848382648429995
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F5-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0136421648260011	0.0136421648260011	0.0136421648260011	0.959073505521997
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F6-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F7-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00358648577607546	0.245911177625963	0.00358648577607546	0.746915850821886
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F7-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0362131267556353	0.302065820577972	0.32563467742954	0.336086375236852
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F8-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0109355492348781	0.258679215093699	0.0109355492348781	0.719449686436544
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00679227323082521	0.00679227323082521	0.00679227323082521	0.979623180307524
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-3	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0238540130162066	0.0238540130162066	0.0238540130162066	0.92843796095138
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F1-1	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F1-2	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F10-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F11-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F12-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0449680501013941	0.0112179667922589	0.0662372115111927	0.877576771595154
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F12-3	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.322306346015438	0.00967875483083094	0.521697284690915	0.146317614462816
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F13-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F15-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F4-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0498212164302026	0.0939409128926281	0.230775364751696	0.625462505925473
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F5-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0129134389452951	0.873949529889499	0.0129134389452951	0.100223592219911
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F6-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F7-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.00423408847193351	0.155751886266576	0.0871736208959364	0.752840404365554
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F7-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.00463946952914134	0.505962536526754	0.324822834042086	0.164575159902019
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F8-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F9-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F9-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0154157517022203	0.189353851043245	0.045794370103348	0.749436027151187
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F9-3	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F1-1	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0822448517337058	0.0822448517337058	0.753265444798883	0.0822448517337058
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F1-2	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F10-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F11-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F12-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F12-3	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.202111442929952	0.0270924007889244	0.743703755492199	0.0270924007889244
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F13-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F15-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.00401483775955924	0.138779424746621	0.00401483775955924	0.85319089973426
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F4-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.203539376026926	0.0104363030817184	0.304392521720863	0.481631799170493
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F5-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.141431350860248	0.0380457601170774	0.0533063025351275	0.767216586487547
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F6-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F7-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.00177092052379321	0.317999644713432	0.0536196999066709	0.626609734856104
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F7-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0127805016376402	0.092724354015829	0.0870600135519782	0.807435130794552
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F8-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0678996340476385	0.240588999744398	0.392001420509486	0.299509945698478
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F9-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F9-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0988055015760643	0.00536920186046865	0.00536920186046865	0.890456094702998
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F9-3	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F1-1	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.267151524020785	0.107486062170073	0.255602983029601	0.369759430779541
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F1-2	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.125851494424596	0.124339234447487	0.270255424285618	0.479553846842299
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F10-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0101198058284165	0.235456153675724	0.514502564883034	0.239921475612825
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F11-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.342671151763576	0.0201017972749012	0.134716064747639	0.502510986213884
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F12-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.122013323057761	0.0201649668038931	0.0893751213161743	0.768446588822171
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F12-3	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0941412000237393	0.019988745886096	0.0799172290256187	0.805952825064546
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F13-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.405429961001116	0.00092724837657488	0.561810731599952	0.0318320590223572
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F15-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.00106540329667639	0.524763526054111	0.0235452583583324	0.45062581229088
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F4-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.224701946830839	0.278869816941158	0.327902641874122	0.168525594353881
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F5-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F6-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.403742789577859	0.0151049055393856	0.564675255342587	0.0164770495401677
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F7-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.00281397716135534	0.0577767269937509	0.0166988345347168	0.922710461310177
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F7-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.00107505992621508	0.0369730846924848	0.0296800551270988	0.932271800254201
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F8-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0164229583411149	0.097914986873401	0.0316827329696533	0.853979321815831
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F9-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.170373115782605	0.132818040376294	0.0202421687339614	0.67656667510714
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F9-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.581621301303897	0.15516990443302	0.131642993365267	0.131565800897816
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F9-3	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0164250807990343	0.0164250807990343	0.0164250807990343	0.950724757602897
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F1-1	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.287172613339313	0.148796744679042	0.494534736241941	0.0694959057397034
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F1-2	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.64272295350516	0.0119643906966813	0.313612984295399	0.0316996715027594
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F10-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.169708779074097	0.556760835334989	0.265961089815633	0.00756929577528102
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F11-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.520453495419757	0.000517407530753526	0.0922607129837668	0.386768384065723
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F12-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.921852021839244	0.010362590868487	0.0467190127868229	0.0210663745054465
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F12-3	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.953349306776086	0.000572986778980388	0.0343822292764668	0.0116954771684672
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F13-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.0906840441475632	0.0728755280440233	0.793115198139217	0.0433252296691969
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F15-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F4-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F5-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.00866365035626328	0.0936306592762241	0.0287404792212696	0.868965211146243
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F6-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.010716434767733	0.033485278690003	0.117255147254209	0.838543139288055
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F7-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.497144499354074	0.0360623220235846	0.204247677909296	0.262545500713045
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F7-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.497014828866107	0.00211097641170841	0.498763218310477	0.00211097641170841
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F8-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.123269770029982	0.0115212447382527	0.853687740493513	0.0115212447382527
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F9-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.946514607430933	0.0178284641896891	0.0178284641896891	0.0178284641896891
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F9-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.0219156333656773	0.0100230729223931	0.0100230729223931	0.958038220789536
